facility_id,facility_name,orgunitid,lga_id,lga_name,cluster_id,cluster_name,product_id,product_name,date,total_used,HTS3e,HTS3e(Pos),VT1,VT1(Pos),YP2,YP2(Pos),KP_CTRR,KP_CTRR(Pos),total_dhis2,tested_comparison
364.0,An Nteje Primary Health Centre,d6ugp5puEZ2,22.0,Oyi,2.0,Omambala,,,2025-10-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
364.0,An Nteje Primary Health Centre,d6ugp5puEZ2,22.0,Oyi,2.0,Omambala,,,2025-10-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
364.0,An Nteje Primary Health Centre,d6ugp5puEZ2,22.0,Oyi,2.0,Omambala,,,2025-10-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
364.0,An Nteje Primary Health Centre,d6ugp5puEZ2,22.0,Oyi,2.0,Omambala,,,2025-10-08,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
364.0,An Nteje Primary Health Centre,d6ugp5puEZ2,22.0,Oyi,2.0,Omambala,,,2025-10-09,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,-3.0
48.0,"An Anambra State One Stop Shop (Oss) Site, Awka",dBES5aQviuh,3.0,Anambra Oss,3.0,Anambra Oss,,,2025-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,3.0,92.0,-92.0
48.0,"An Anambra State One Stop Shop (Oss) Site, Awka",dBES5aQviuh,3.0,Anambra Oss,3.0,Anambra Oss,,,2025-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,81.0,-81.0
48.0,"An Anambra State One Stop Shop (Oss) Site, Awka",dBES5aQviuh,3.0,Anambra Oss,3.0,Anambra Oss,,,2025-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,79.0,-79.0
48.0,"An Anambra State One Stop Shop (Oss) Site, Awka",dBES5aQviuh,3.0,Anambra Oss,3.0,Anambra Oss,,,2025-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,100.0,-100.0
48.0,"An Anambra State One Stop Shop (Oss) Site, Awka",dBES5aQviuh,3.0,Anambra Oss,3.0,Anambra Oss,,,2025-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,4.0,93.0,-93.0
48.0,"An Anambra State One Stop Shop (Oss) Site, Awka",dBES5aQviuh,3.0,Anambra Oss,3.0,Anambra Oss,,,2025-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,5.0,143.0,-143.0
48.0,"An Anambra State One Stop Shop (Oss) Site, Awka",dBES5aQviuh,3.0,Anambra Oss,3.0,Anambra Oss,,,2025-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,2.0,118.0,-118.0
48.0,"An Anambra State One Stop Shop (Oss) Site, Awka",dBES5aQviuh,3.0,Anambra Oss,3.0,Anambra Oss,,,2025-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,136.0,-136.0
247.0,An Nnewi Diocesan Hospital,dIgVADaXOoP,15.0,Nnewi North,5.0,Nnewi,,,2025-10-08,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,65.0,-65.0
247.0,An Nnewi Diocesan Hospital,dIgVADaXOoP,15.0,Nnewi North,5.0,Nnewi,,,2025-10-09,0.0,2.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,103.0,-103.0
247.0,An Nnewi Diocesan Hospital,dIgVADaXOoP,15.0,Nnewi North,5.0,Nnewi,,,2025-10-10,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,120.0,-120.0
291.0,An Gozie Primary Health Center,dkIkLMCU3KL,18.0,Onitsha North,6.0,Onitsha,,,2025-10-01,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,-9.0
304.0,An Gozie Specialist Hospital,dkIkLMCU3KL,18.0,Onitsha North,6.0,Onitsha,,,2025-10-01,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,-9.0
291.0,An Gozie Primary Health Center,dkIkLMCU3KL,18.0,Onitsha North,6.0,Onitsha,,,2025-10-02,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0
304.0,An Gozie Specialist Hospital,dkIkLMCU3KL,18.0,Onitsha North,6.0,Onitsha,,,2025-10-02,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0
291.0,An Gozie Primary Health Center,dkIkLMCU3KL,18.0,Onitsha North,6.0,Onitsha,,,2025-10-03,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
304.0,An Gozie Specialist Hospital,dkIkLMCU3KL,18.0,Onitsha North,6.0,Onitsha,,,2025-10-03,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
291.0,An Gozie Primary Health Center,dkIkLMCU3KL,18.0,Onitsha North,6.0,Onitsha,,,2025-10-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
304.0,An Gozie Specialist Hospital,dkIkLMCU3KL,18.0,Onitsha North,6.0,Onitsha,,,2025-10-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
291.0,An Gozie Primary Health Center,dkIkLMCU3KL,18.0,Onitsha North,6.0,Onitsha,,,2025-10-10,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0
304.0,An Gozie Specialist Hospital,dkIkLMCU3KL,18.0,Onitsha North,6.0,Onitsha,,,2025-10-10,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0
137.0,An Umerum Primary Health Centre,dtfYfdMxpyO,8.0,Ayamelum,2.0,Omambala,,,2025-10-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
287.0,An All Hallows Hospital And Maternity,e2t30fu3vAw,18.0,Onitsha North,6.0,Onitsha,,,2025-10-02,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0
287.0,An All Hallows Hospital And Maternity,e2t30fu3vAw,18.0,Onitsha North,6.0,Onitsha,,,2025-10-09,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0
31.0,An Mama Eliza Maternity Home,eGQQItC0MTW,2.0,Anambra East,2.0,Omambala,,,2025-10-02,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
288.0,An Basic Health Centre Onitsha,eJfBtjef8cQ,18.0,Onitsha North,6.0,Onitsha,,,2025-10-01,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
236.0,An Abubo Primary Health Centre,fWFqufPpvlx,15.0,Nnewi North,5.0,Nnewi,,,2025-10-03,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0
236.0,An Abubo Primary Health Centre,fWFqufPpvlx,15.0,Nnewi North,5.0,Nnewi,,,2025-10-10,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
285.0,An Umunankwo Primary Health Centre Ogbaru,fiItxaKbEDp,17.0,Ogbaru,6.0,Onitsha,,,2025-10-03,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
285.0,An Umunankwo Primary Health Centre Ogbaru,fiItxaKbEDp,17.0,Ogbaru,6.0,Onitsha,,,2025-10-10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
239.0,An Akamili Primary Health Clinic,fzYRxCwtQf2,15.0,Nnewi North,5.0,Nnewi,,,2025-10-03,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
239.0,An Akamili Primary Health Clinic,fzYRxCwtQf2,15.0,Nnewi North,5.0,Nnewi,,,2025-10-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
253.0,An St Felix Hospital And Maternity,gPw7wgxVzba,15.0,Nnewi North,5.0,Nnewi,,,2025-10-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
58.0,An Umueze-Anam Health Centre1,gjvb2mcuOZZ,4.0,Anambra West,2.0,Omambala,,,2025-10-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
79.0,An Achalla Maternal And Child Health Care Centre,glt0a9JC4VC,6.0,Awka North,4.0,Awka,,,2025-10-01,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-6.0
79.0,An Achalla Maternal And Child Health Care Centre,glt0a9JC4VC,6.0,Awka North,4.0,Awka,,,2025-10-02,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-6.0
79.0,An Achalla Maternal And Child Health Care Centre,glt0a9JC4VC,6.0,Awka North,4.0,Awka,,,2025-10-03,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0
79.0,An Achalla Maternal And Child Health Care Centre,glt0a9JC4VC,6.0,Awka North,4.0,Awka,,,2025-10-06,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-6.0
79.0,An Achalla Maternal And Child Health Care Centre,glt0a9JC4VC,6.0,Awka North,4.0,Awka,,,2025-10-07,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0
79.0,An Achalla Maternal And Child Health Care Centre,glt0a9JC4VC,6.0,Awka North,4.0,Awka,,,2025-10-08,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0
79.0,An Achalla Maternal And Child Health Care Centre,glt0a9JC4VC,6.0,Awka North,4.0,Awka,,,2025-10-09,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0
79.0,An Achalla Maternal And Child Health Care Centre,glt0a9JC4VC,6.0,Awka North,4.0,Awka,,,2025-10-10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
237.0,An Accucare Foundation Hospital,hkgcJhWm5cK,15.0,Nnewi North,5.0,Nnewi,,,2025-10-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
193.0,An Oraukwu Primary Health Centre,iP3AXOcPWYS,11.0,Idemili North,6.0,Onitsha,,,2025-10-02,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0
197.0,An Alor Primary Health Centre,iRAmuxfCqmA,12.0,Idemili South,6.0,Onitsha,,,2025-10-03,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
197.0,An Alor Primary Health Centre,iRAmuxfCqmA,12.0,Idemili South,6.0,Onitsha,,,2025-10-11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
75.0,"An Rise Clinic, Adazi Ani",jEvQxNUAX4X,5.0,Anaocha,1.0,Aguata,,,2025-10-08,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-14.0
75.0,"An Rise Clinic, Adazi Ani",jEvQxNUAX4X,5.0,Anaocha,1.0,Aguata,,,2025-10-09,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
263.0,An Osumenyi Primary Health Centre,jq7EoZZx26g,16.0,Nnewi South,5.0,Nnewi,,,2025-10-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
370.0,An Umunya Comprehensive Health Centre,k4Nw4uCT97V,22.0,Oyi,2.0,Omambala,,,2025-10-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
370.0,An Umunya Comprehensive Health Centre,k4Nw4uCT97V,22.0,Oyi,2.0,Omambala,,,2025-10-03,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
370.0,An Umunya Comprehensive Health Centre,k4Nw4uCT97V,22.0,Oyi,2.0,Omambala,,,2025-10-07,0.0,7.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,28.0,-28.0
370.0,An Umunya Comprehensive Health Centre,k4Nw4uCT97V,22.0,Oyi,2.0,Omambala,,,2025-10-08,0.0,15.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,35.0,-35.0
370.0,An Umunya Comprehensive Health Centre,k4Nw4uCT97V,22.0,Oyi,2.0,Omambala,,,2025-10-09,0.0,3.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,53.0,-53.0
370.0,An Umunya Comprehensive Health Centre,k4Nw4uCT97V,22.0,Oyi,2.0,Omambala,,,2025-10-10,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,51.0,-51.0
319.0,An St Barnabas Health Post,kDbYzGivY5E,19.0,Onitsha South,6.0,Onitsha,,,2025-10-10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
82.0,An Amansea Primary Health Centre,kIt9h1ZjQfF,6.0,Awka North,4.0,Awka,,,2025-10-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
82.0,An Amansea Primary Health Centre,kIt9h1ZjQfF,6.0,Awka North,4.0,Awka,,,2025-10-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
216.0,An St Anthony Maternity Hospital,lJi4pRQnIsT,13.0,Ihiala,5.0,Nnewi,,,2025-10-03,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,-11.0
216.0,An St Anthony Maternity Hospital,lJi4pRQnIsT,13.0,Ihiala,5.0,Nnewi,,,2025-10-10,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,-5.0
182.0,An Madueke Memorial Hospital And Maternity,lOzN4yw4pSh,11.0,Idemili North,6.0,Onitsha,,,2025-10-01,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0
182.0,An Madueke Memorial Hospital And Maternity,lOzN4yw4pSh,11.0,Idemili North,6.0,Onitsha,,,2025-10-02,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0
182.0,An Madueke Memorial Hospital And Maternity,lOzN4yw4pSh,11.0,Idemili North,6.0,Onitsha,,,2025-10-03,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
182.0,An Madueke Memorial Hospital And Maternity,lOzN4yw4pSh,11.0,Idemili North,6.0,Onitsha,,,2025-10-06,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0
182.0,An Madueke Memorial Hospital And Maternity,lOzN4yw4pSh,11.0,Idemili North,6.0,Onitsha,,,2025-10-07,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,-8.0
182.0,An Madueke Memorial Hospital And Maternity,lOzN4yw4pSh,11.0,Idemili North,6.0,Onitsha,,,2025-10-08,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-6.0
182.0,An Madueke Memorial Hospital And Maternity,lOzN4yw4pSh,11.0,Idemili North,6.0,Onitsha,,,2025-10-09,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-6.0
60.0,An Umuonuora Primary Health Centre,lo2x8EF5rhM,4.0,Anambra West,2.0,Omambala,,,2025-10-03,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,-8.0
60.0,An Umuonuora Primary Health Centre,lo2x8EF5rhM,4.0,Anambra West,2.0,Omambala,,,2025-10-10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
344.0,An Comprehensive Health Centre Lomu,loRPUW3Lkbh,21.0,Orumba South,1.0,Aguata,,,2025-10-03,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0
344.0,An Comprehensive Health Centre Lomu,loRPUW3Lkbh,21.0,Orumba South,1.0,Aguata,,,2025-10-10,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0
68.0,An Ichida Primary Health Centre,mKYIhwM6HUb,5.0,Anaocha,1.0,Aguata,,,2025-10-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
68.0,An Ichida Primary Health Centre,mKYIhwM6HUb,5.0,Anaocha,1.0,Aguata,,,2025-10-02,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0
68.0,An Ichida Primary Health Centre,mKYIhwM6HUb,5.0,Anaocha,1.0,Aguata,,,2025-10-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
289.0,An Christ Church Primary Health Center,mQpnj5bT6HS,18.0,Onitsha North,6.0,Onitsha,,,2025-10-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
289.0,An Christ Church Primary Health Center,mQpnj5bT6HS,18.0,Onitsha North,6.0,Onitsha,,,2025-10-10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
178.0,An Eziowelle Primary Health Centre,miQ5RVnWC0K,11.0,Idemili North,6.0,Onitsha,,,2025-10-03,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0
178.0,An Eziowelle Primary Health Centre,miQ5RVnWC0K,11.0,Idemili North,6.0,Onitsha,,,2025-10-06,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
178.0,An Eziowelle Primary Health Centre,miQ5RVnWC0K,11.0,Idemili North,6.0,Onitsha,,,2025-10-08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
301.0,An St Charles Borromeo Hospital,msr1TOXqZKf,18.0,Onitsha North,6.0,Onitsha,,,2025-10-02,0.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,-20.0
301.0,An St Charles Borromeo Hospital,msr1TOXqZKf,18.0,Onitsha North,6.0,Onitsha,,,2025-10-03,0.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,15.0,-15.0
301.0,An St Charles Borromeo Hospital,msr1TOXqZKf,18.0,Onitsha North,6.0,Onitsha,,,2025-10-06,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,-13.0
301.0,An St Charles Borromeo Hospital,msr1TOXqZKf,18.0,Onitsha North,6.0,Onitsha,,,2025-10-07,0.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,-36.0
301.0,An St Charles Borromeo Hospital,msr1TOXqZKf,18.0,Onitsha North,6.0,Onitsha,,,2025-10-08,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,-14.0
301.0,An St Charles Borromeo Hospital,msr1TOXqZKf,18.0,Onitsha North,6.0,Onitsha,,,2025-10-09,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0
301.0,An St Charles Borromeo Hospital,msr1TOXqZKf,18.0,Onitsha North,6.0,Onitsha,,,2025-10-10,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,-11.0
13.0,An Ula Ekwulobia Primary Health Centre,msvy1BMNG4T,1.0,Aguata,1.0,Aguata,,,2025-10-03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
144.0,An Ifitedun General Hospital,oZWwkGsF8WV,9.0,Dunukofia,4.0,Awka,,,2025-10-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
144.0,An Ifitedun General Hospital,oZWwkGsF8WV,9.0,Dunukofia,4.0,Awka,,,2025-10-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
204.0,An Oba Comprehensive Health Centre (Trauma Centre),p7CKerD8kRp,12.0,Idemili South,6.0,Onitsha,,,2025-10-01,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-20.0
204.0,An Oba Comprehensive Health Centre (Trauma Centre),p7CKerD8kRp,12.0,Idemili South,6.0,Onitsha,,,2025-10-02,0.0,20.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,-32.0
204.0,An Oba Comprehensive Health Centre (Trauma Centre),p7CKerD8kRp,12.0,Idemili South,6.0,Onitsha,,,2025-10-03,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-11.0
204.0,An Oba Comprehensive Health Centre (Trauma Centre),p7CKerD8kRp,12.0,Idemili South,6.0,Onitsha,,,2025-10-06,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-10.0
204.0,An Oba Comprehensive Health Centre (Trauma Centre),p7CKerD8kRp,12.0,Idemili South,6.0,Onitsha,,,2025-10-07,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,-25.0
204.0,An Oba Comprehensive Health Centre (Trauma Centre),p7CKerD8kRp,12.0,Idemili South,6.0,Onitsha,,,2025-10-08,0.0,20.0,10.0,1.0,1.0,25.0,0.0,0.0,0.0,57.0,-57.0
204.0,An Oba Comprehensive Health Centre (Trauma Centre),p7CKerD8kRp,12.0,Idemili South,6.0,Onitsha,,,2025-10-09,0.0,18.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,70.0,-70.0
204.0,An Oba Comprehensive Health Centre (Trauma Centre),p7CKerD8kRp,12.0,Idemili South,6.0,Onitsha,,,2025-10-10,0.0,14.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,64.0,-64.0
189.0,An Obosi St Martin'S Hospital,pxYOOPUXmtt,11.0,Idemili North,6.0,Onitsha,,,2025-10-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
189.0,An Obosi St Martin'S Hospital,pxYOOPUXmtt,11.0,Idemili North,6.0,Onitsha,,,2025-10-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
189.0,An Obosi St Martin'S Hospital,pxYOOPUXmtt,11.0,Idemili North,6.0,Onitsha,,,2025-10-03,0.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,-14.0
189.0,An Obosi St Martin'S Hospital,pxYOOPUXmtt,11.0,Idemili North,6.0,Onitsha,,,2025-10-06,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0
189.0,An Obosi St Martin'S Hospital,pxYOOPUXmtt,11.0,Idemili North,6.0,Onitsha,,,2025-10-07,0.0,23.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,30.0,-30.0
189.0,An Obosi St Martin'S Hospital,pxYOOPUXmtt,11.0,Idemili North,6.0,Onitsha,,,2025-10-08,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-9.0
189.0,An Obosi St Martin'S Hospital,pxYOOPUXmtt,11.0,Idemili North,6.0,Onitsha,,,2025-10-09,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0
189.0,An Obosi St Martin'S Hospital,pxYOOPUXmtt,11.0,Idemili North,6.0,Onitsha,,,2025-10-10,0.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,-16.0
170.0,An Orafite General Hospital,q9iZUe3cVCu,10.0,Ekwusigo,5.0,Nnewi,,,2025-10-01,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,-20.0
170.0,An Orafite General Hospital,q9iZUe3cVCu,10.0,Ekwusigo,5.0,Nnewi,,,2025-10-03,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,-20.0
170.0,An Orafite General Hospital,q9iZUe3cVCu,10.0,Ekwusigo,5.0,Nnewi,,,2025-10-08,0.0,2.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,26.0,-26.0
170.0,An Orafite General Hospital,q9iZUe3cVCu,10.0,Ekwusigo,5.0,Nnewi,,,2025-10-09,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,22.0,-22.0
170.0,An Orafite General Hospital,q9iZUe3cVCu,10.0,Ekwusigo,5.0,Nnewi,,,2025-10-10,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,-25.0
299.0,An Our Lady'S Of Fatima Woliwo Health Post,qs0jtVhDtUn,18.0,Onitsha North,6.0,Onitsha,,,2025-10-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
299.0,An Our Lady'S Of Fatima Woliwo Health Post,qs0jtVhDtUn,18.0,Onitsha North,6.0,Onitsha,,,2025-10-10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
77.0,An Akwaeze Community Reproductive Referral Health Centre,qtDvX43LURH,5.0,Anaocha,1.0,Aguata,,,2025-10-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
77.0,An Akwaeze Community Reproductive Referral Health Centre,qtDvX43LURH,5.0,Anaocha,1.0,Aguata,,,2025-10-02,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0
77.0,An Akwaeze Community Reproductive Referral Health Centre,qtDvX43LURH,5.0,Anaocha,1.0,Aguata,,,2025-10-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
77.0,An Akwaeze Community Reproductive Referral Health Centre,qtDvX43LURH,5.0,Anaocha,1.0,Aguata,,,2025-10-08,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
145.0,An Igbuala H/Post Ifitedunu 2,rXXrT05BUkb,9.0,Dunukofia,4.0,Awka,,,2025-10-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
303.0,An St. Marks Primary Health Centre,s4ZDSr4IBSr,18.0,Onitsha North,6.0,Onitsha,,,2025-10-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
303.0,An St. Marks Primary Health Centre,s4ZDSr4IBSr,18.0,Onitsha North,6.0,Onitsha,,,2025-10-02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
303.0,An St. Marks Primary Health Centre,s4ZDSr4IBSr,18.0,Onitsha North,6.0,Onitsha,,,2025-10-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
195.0,An Umuoji Basic Health Clinic,sJDswuZ8Kqi,11.0,Idemili North,6.0,Onitsha,,,2025-10-06,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,-27.0
139.0,An Umudim Primary Health Centre,sSb0uyx1KGX,8.0,Ayamelum,2.0,Omambala,,,2025-10-03,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
211.0,An Eziani Ihiala Primary Health Centre,sjeTS3oSial,13.0,Ihiala,5.0,Nnewi,,,2025-10-02,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
211.0,An Eziani Ihiala Primary Health Centre,sjeTS3oSial,13.0,Ihiala,5.0,Nnewi,,,2025-10-03,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
